"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"file_1_file_1_jg2632",5.57758621238391,2.97131946804984,1.30336990639046,2.2797207864639,0.0226242536720828,0.0698709144744664
"file_1_file_1_jg1772",32.6163858959785,1.24383097393046,0.546248594347103,2.27704196734298,0.0227837196190914,0.0702633060230302
"file_1_file_1_jg2750",3715.04799075975,-1.42406113758923,0.626666944816265,-2.27243697688054,0.0230601304786389,0.0709476915697485
"file_1_file_1_jg3170",10.2721849608538,2.61566623305631,1.15113215216746,2.27225538625717,0.0230710897401627,0.0709476915697485
"file_1_file_1_jg1861",890.57941510429,0.780148385433835,0.343492329667477,2.27122505527,0.0231333574127755,0.0710384119984382
"file_1_file_1_jg2586",5.09589822299081,5.87024701815511,2.59103100127796,2.26560277173826,0.0234757152332564,0.0719877660900989
"file_1_file_1_jg1347",274.30027544936,1.5522731851517,0.685419705448185,2.26470463690082,0.0235308107498427,0.0720547990192925
"file_1_file_1_jg1921",98.1037828023903,-1.22926876172529,0.543584854250586,-2.26141098691946,0.0237338190419195,0.0725739346726115
"file_1_file_1_jg1163",93.1306298531529,0.941047757803034,0.416383987122092,2.26004790507734,0.0238182778238099,0.0727296145380563
"file_1_file_1_jg2471",564.006828912311,-1.06100888951707,0.47133532973828,-2.25107014597488,0.0243810949205653,0.0742728826161036
"file_1_file_1_jg623",41.6628131915822,1.48095381110214,0.657940038955158,2.25089479803353,0.0243922013019676,0.0742728826161036
"file_1_file_2_1171_g",21.4457687666889,-2.87611020440795,1.27957907687315,-2.24770024486191,0.0245953103887652,0.0746815587154663
"file_1_file_1_jg615",219.771888462192,-1.25776968094973,0.559491364970847,-2.24805914746382,0.0245724186028466,0.0746815587154663
"file_1_file_1_jg1231",323.206711027045,0.860760149204779,0.383141857198023,2.24658343387396,0.0246666618772498,0.0747934586711573
"file_1_file_1_jg1374",14.2458697824197,-2.75680739447356,1.22776974137644,-2.24537818580129,0.0247438645970698,0.0749227631933622
"file_1_file_1_jg3004",141.844862627795,-1.22071654095988,0.544725548914785,-2.24097537446484,0.0250276701770987,0.0756764141477686
"file_1_file_1_jg1685",89.5211293424369,-1.22030880886905,0.544903326616074,-2.23949597894242,0.0251236626635973,0.0758608644215585
"file_1_file_1_jg2797",3.75103798590892,-4.29844083931654,1.91987056313678,-2.2389222074917,0.0251609782523511,0.0758678732282297
"file_1_file_1_jg459",40.4822612932263,-8.74683584321427,3.90780931786777,-2.23829648064477,0.0252017274742193,0.0758852016168158
"file_1_file_1_jg322",15730.4961635107,0.907154525173165,0.40588745227091,2.23499031590581,0.0254179845211459,0.0763362312483598
"file_1_file_2_500_g",7.30158805855273,-3.08787062871275,1.38164079544125,-2.2349301199713,0.0254219367902748,0.0763362312483598
"file_1_file_1_jg1817",113.094686045656,-0.91732546920663,0.410891676704962,-2.23252385291151,0.0255803605351512,0.0766889115096261
"file_1_file_1_jg1684",393.098430823252,-1.05577925917376,0.473003898623816,-2.23207305953609,0.0256101346554286,0.0766889115096261
"file_1_file_1_jg792",2856.88896930214,0.780009879806968,0.3502494074557,2.22701270352791,0.0259464247859206,0.0775887571529322
"file_1_file_1_jg578",3040.02322888665,-0.708177550424792,0.318272939964335,-2.22506365292679,0.026076965341567,0.0778717091742662
"file_1_file_1_jg1345",855.275492716584,0.665221911435312,0.299191891198739,2.22339552308735,0.0261891413224683,0.0780991174513222
"file_1_file_1_jg1283",2.72168218436729,-4.85101505817148,2.18887481558918,-2.21621402175333,0.0266768480285529,0.0794442397333827
"file_1_file_1_jg726",689.258570883453,-1.80381446923568,0.815110508381149,-2.21296922403582,0.0268997675069056,0.0799982111865175
"file_1_file_1_jg1118",773.219981938626,-0.928546019587849,0.419781578226107,-2.2119741974187,0.0269684478313715,0.0800925957512511
"file_1_file_1_jg2559",448.629200605789,-1.39828059768695,0.634554894643289,-2.20356128286266,0.0275552126716272,0.0817232572805579
"file_1_file_1_jg1150",226.158292340389,-0.960707559224289,0.436264409513706,-2.20212224117747,0.0276566748132689,0.0818003697069127
"file_1_file_1_jg2903",8505.40865096734,0.873544949486405,0.39667783149111,2.2021521752369,0.027654560983309,0.0818003697069127
"file_1_file_1_jg3246",3675.30177974507,-0.631301224297777,0.286799762149008,-2.20119158944693,0.0277224634629411,0.0818832435799131
"file_1_file_1_jg2396",194.884679551603,-1.68334550360672,0.765688628651819,-2.19847264360013,0.0279154419443418,0.0823410586875279
"file_1_file_1_jg2720",61.1306424878144,-1.41738447334527,0.645874541396222,-2.19451980609304,0.0281980616677985,0.0828473409360961
"file_1_file_1_jg2937",16.7707748029637,-3.54727008667015,1.61616709841371,-2.19486592082703,0.0281732170633251,0.0828473409360961
"file_1_file_1_jg386",3905.39849718514,-0.671636115737876,0.306058629468743,-2.19446880783496,0.0282017239902393,0.0828473409360961
"file_1_file_1_jg211",175.954768737152,-0.846792383939378,0.386346012882237,-2.19179791095059,0.0283941020352358,0.0832996119247513
"file_1_file_1_jg1270",144.551324555242,1.17096378570884,0.534843341360483,2.18935844415723,0.0285707975472966,0.0837047149764041
"file_1_file_1_jg873",7.97590686988598,2.94738061199431,1.34845656285356,2.18574382978801,0.0288343523097077,0.0841357682468996
"file_1_file_1_jg3257",7331.89507053909,-1.17123312867512,0.535820352276333,-2.1858690579769,0.0288251865815403,0.0841357682468996
"file_1_file_1_jg989",995.811725905281,0.720478222646905,0.329614292902153,2.18582215080334,0.0288286195274656,0.0841357682468996
"file_1_file_1_jg992",3039.1681699249,0.795960183486758,0.364435554847202,2.1840903635774,0.0289556086494161,0.0843760209031372
"file_1_file_1_jg397",34.8249051201174,-8.52967286648626,3.90797898726728,-2.18263017643572,0.0290630556634578,0.0844156789579067
"file_1_file_1_jg1979",42.448026783156,1.12656534649252,0.516130028973672,2.18271614370646,0.0290567203186722,0.0844156789579067
"file_1_file_1_jg3111",743.774540130999,0.936310330811051,0.429043836572534,2.18231856747057,0.0290860296040389,0.0844156789579067
"file_1_file_1_jg338",298.096772040023,-0.898168650132264,0.412185738710039,-2.17903863666691,0.0293287981133314,0.0848929697058779
"file_1_file_1_jg2553",883.838017663604,-1.14674316131525,0.526165758590127,-2.17943327286818,0.029299496624459,0.0848929697058779
"file_1_file_2_2917_g",39.7724520984896,-1.78334620495233,0.818692212740984,-2.17828651256091,0.0293847126712177,0.0849414094282666
"file_1_file_1_jg3141",5723.37590850777,0.982917043179143,0.451375412208546,2.17760431027867,0.0294355083774368,0.0849749429590984
"file_1_file_1_jg1984",38.178477061411,1.62560130706878,0.748322989976733,2.17232575885358,0.0298311004320863,0.0860024278414404
"file_1_file_1_jg342",134.149288110854,1.29345207163456,0.596386555410638,2.16881494041052,0.0300967364972822,0.0866530208846055
"file_1_file_1_jg2327",324.250488705839,0.992802962619419,0.458316314174895,2.16619599153209,0.0302962133207581,0.0871116584607474
"file_1_file_1_jg1370",529.344326780157,-0.89193116582824,0.41392126719698,-2.15483290305009,0.031174912466439,0.0892417895681749
"file_1_file_1_jg2440",15.4057816010563,1.96237648093327,0.910830717345784,2.15449088789161,0.031201695799205,0.0892417895681749
"file_1_file_1_jg3198",4.5981718661128,4.71005501409546,2.1848686180472,2.15576120925076,0.0311023158936394,0.0892417895681749
"file_1_file_1_jg2251",6.95173280075097,2.9421254135391,1.36523120555619,2.15503821005944,0.0311588442772171,0.0892417895681749
"file_1_file_1_jg2208",129.144145460599,0.942918207635893,0.438558801822294,2.15003827016558,0.0315521877334371,0.090125353104205
"file_1_file_1_jg765",903.835567886417,-1.0389275001607,0.48414733717134,-2.145891178976,0.0318816617380038,0.0909216498848385
"file_1_file_1_jg2374",1567.44444978671,-1.06986126360289,0.498659257188776,-2.14547558915141,0.0319148411265508,0.0909216498848385
"file_1_file_1_jg2190",63.4985188802198,1.45803220197527,0.680809723027353,2.14161483401242,0.0322244890490179,0.0913237807297657
"file_1_file_1_jg219",167.013594806323,-0.999507217248155,0.466615241284192,-2.14203722642528,0.0321904865483007,0.0913237807297657
"file_1_file_1_jg644",1540.15907578496,0.688360954185933,0.321216763824839,2.14297954437179,0.0321147409427711,0.0913237807297657
"file_1_file_1_jg2722",2354.61354091429,-1.29018230755675,0.602364863804445,-2.14186182674759,0.0322046024509191,0.0913237807297657
"file_1_file_1_jg2212",352.396208767787,-0.91750424089072,0.428884249487446,-2.13928173391123,0.0324128581251512,0.091618091806164
"file_1_file_1_jg1341",421.677558173207,-0.79740013920797,0.372709466916623,-2.1394684331599,0.0323977498169458,0.091618091806164
"file_1_file_1_jg3310",162.564146541136,-0.888159526355414,0.41570426312878,-2.13651772457352,0.0326372378285014,0.0921322026200403
"file_1_file_1_jg560",214.219359384336,-1.38597943060739,0.649006284281874,-2.13554084786865,0.0327168572999898,0.0921826870133994
"file_1_file_1_jg1635",5.87608038777361,4.03827060207031,1.89123547800322,2.1352553127514,0.0327401609780062,0.0921826870133994
"file_1_file_1_jg1690",28.2186406174678,1.79375425914594,0.841128666737144,2.13255632589977,0.0329611392642712,0.0926845005511542
"file_1_file_1_jg2088",2282.10157398832,-0.610926794453069,0.287113334770087,-2.12782452247397,0.0333516353747457,0.0936181477729368
"file_1_file_1_jg782",33.5691844778425,-1.42434566867874,0.669496361457119,-2.12748828922496,0.0333795333157196,0.0936181477729368
"file_1_file_1_jg2458",149.45052552228,-1.03932174283339,0.488833875955241,-2.12612462833601,0.0334928837554276,0.0938146924829032
"file_1_file_1_jg2489",1403.23255688747,0.670595882491109,0.315579009482097,2.12496985649216,0.0335891282111479,0.0939628773700239
"file_1_file_1_jg1823",4.34535618154664,5.64092915403828,2.65720337707021,2.12288197535631,0.033763743229772,0.0943296331470948
"file_1_file_1_jg2164",3839.5203541214,-0.901867558097575,0.425232213994532,-2.12088249294578,0.033931692295677,0.0946768454273201
"file_1_file_1_jg590",128.3511183792,0.941544026077538,0.44440479374866,2.11866307322068,0.0341189511849483,0.0950769745102416
"file_1_file_1_jg205",27.2876225449299,-1.54108179771397,0.727874081427164,-2.11723680927383,0.0342397548525281,0.0952911277538909
"file_1_file_1_jg3350",624.644750734344,-0.668931456577811,0.31625422663313,-2.11517001274359,0.0344154597634953,0.0956573291887921
"file_1_file_1_jg3186",4345.74576251713,-0.723025710330021,0.342628446882292,-2.11023257674344,0.0348383278305454,0.0967087000468916
"file_1_file_1_jg2861",21.5468746052971,-1.64578680007435,0.780434648877346,-2.10880796033571,0.0349611612257082,0.0969246215062783
"file_1_file_1_jg1038",75.9672642396188,-0.964826111358173,0.457633466703432,-2.10829447922222,0.0350055252026826,0.0969246215062783
"file_1_file_1_jg2181",184.1476758181,1.13785433394062,0.540483116368559,2.10525416887345,0.035269189270649,0.0974058628519325
"file_1_file_1_jg1324",3727.472792434,-1.11740564249377,0.530715680197058,-2.10546943342407,0.0352504653434212,0.0974058628519325
"file_1_file_1_jg3087",70.9708547501681,0.882672005078423,0.419387400494414,2.10466982088123,0.035320059246223,0.0974222499310579
"file_1_file_1_jg1266",2003.675869695,0.798522579315978,0.379600452868509,2.10358700386635,0.0354144885926786,0.097558591193046
"file_1_file_1_jg2464",3.85142479834635,5.46366937717099,2.5980716400141,2.1029710239789,0.0354683024878854,0.097582842377837
"file_1_file_1_jg2369",215.756483784757,-0.97720021311392,0.466034064790159,-2.09684288540994,0.0360074858469979,0.0989407215669093
"file_1_file_1_jg1637",148.044918498428,-1.37230662425283,0.655622066812782,-2.09313672269165,0.0363369513850924,0.0997196336745321
"file_1_file_1_jg508",440.21082910121,-0.838372980846782,0.400632942796216,-2.09262117836682,0.0363829844903855,0.0997197349875546
"file_1_file_1_jg410",16.0442763903772,-2.54232077937,1.21673237278903,-2.08946588109793,0.0366658061488207,0.100242319220242
"file_1_file_1_jg2609",12155.6299768347,-0.923165892517308,0.441819829497962,-2.08946233483069,0.0366661250653376,0.100242319220242
"file_1_file_1_jg711",45.1760262058207,-1.6282434959947,0.779466347289755,-2.0889208387972,0.0367148496483133,0.100249110878518
"file_1_file_1_jg2257",14.0989613600679,-2.32265169862207,1.11398084542956,-2.08500146851847,0.0370691672331574,0.101089251020736
"file_1_file_1_jg657",35.8356140843507,1.56435537893819,0.751313696647161,2.08216006964779,0.0373278512049925,0.101539248949089
"file_1_file_1_jg673",208.151809714321,-0.910501859619616,0.437243688944028,-2.08236707045112,0.037308953876928,0.101539248949089
"file_1_file_1_jg2542",19.4777571846399,1.43643486603694,0.690442366853649,2.08045585699323,0.0374837405031802,0.101835525577562
"file_1_file_1_jg179",163.827416582873,-1.04948886865364,0.504991612589414,-2.07823029628599,0.0376881529363695,0.102262722861138
"file_1_file_1_jg2689",115.66734608147,1.27072761018991,0.611804144460409,2.07701700241121,0.037799989995998,0.102437972889155
"file_1_file_1_jg3271",1440.25006750395,0.570470702125084,0.274790576052111,2.07601989238852,0.0378921112300481,0.102559422155736
"file_1_file_1_jg543",13.9079644123299,3.84766014569584,1.85772186401178,2.07117126639548,0.0383427937792462,0.103649846525444
"file_1_file_1_jg790",2194.96086037093,1.9764902730148,0.954713727756472,2.07024390196992,0.0384295099540922,0.103754891133838
"file_1_file_1_jg1799",6986.50502834143,1.1499855553695,0.555662816281714,2.06957442836426,0.0384922147837719,0.103794927426888
"file_1_file_1_jg981",634.632098690722,-0.715937153920617,0.346243932466022,-2.06772476508559,0.038665911788262,0.104133784791245
"file_1_file_1_jg2743",818.549444680774,0.915868368217333,0.444886050699169,2.05865831661384,0.0395269819866543,0.106320715815219
"file_1_file_1_jg1860",8229.07473379412,-1.99764204038932,0.972183844457269,-2.05479863893904,0.0398984577387363,0.107186934792541
"file_1_file_1_jg225",8.99865022290326,2.28646782990821,1.11328094066992,2.05381027050758,0.0399940585127744,0.107310790662989
"file_1_file_1_jg1212",11807.4348088666,1.31217904478395,0.639646920272726,2.05141149467972,0.04022689059452,0.107802099887416
"file_1_file_1_jg1761",2407.78793367279,0.981080824286811,0.479826320170985,2.04465820869769,0.0408885664676413,0.109440014940551
"file_1_file_1_jg1889",5.04870978237519,3.27856894379632,1.60793528831237,2.03899309109472,0.0414507170901862,0.110807835575245
"file_1_file_1_jg1201",145.061151226225,1.67707869265828,0.823797358148984,2.03579032642998,0.0417714142274533,0.111527618282166
"file_1_file_1_jg1730",67.6736759881751,-1.30953851668146,0.644575765609522,-2.03162853236212,0.042191275946013,0.112510069189368
"file_1_file_1_jg1589",54.3890327605762,1.56884834619337,0.772983755943322,2.02960066641866,0.0423971471225581,0.112920165800622
"file_1_file_1_jg1319",36.2060882129826,-1.62759514269714,0.803180624344478,-2.02643725877415,0.0427199960778118,0.11364043128429
"file_1_file_1_jg1392",90.6424833200375,1.33472403162565,0.659587142558208,2.02357496910708,0.0430139026665474,0.114198212458035
"file_1_file_1_jg2716",57.392872094612,-1.39521141562959,0.689548377492283,-2.02336987682231,0.0430350274807263,0.114198212458035
"file_1_file_1_jg3279",1798.27878479352,0.554823299188211,0.274835395475371,2.01874761519912,0.0435134582698533,0.115326622896139
"file_1_file_1_jg1763",880.169384058835,0.803595467153544,0.398227380332716,2.01793122934477,0.0435984240700488,0.115410724522425
"file_1_file_1_jg1020",1008.01222179494,0.81476543715931,0.403928638851369,2.01710242550817,0.0436848255808132,0.115498416901467
"file_1_file_1_jg206",136.271651977526,-0.823289891864279,0.408491515263507,-2.01543939372448,0.0438586303062475,0.115816699761199
"file_1_file_1_jg1691",3479.68334761771,0.713725016318189,0.354530935380341,2.01315300046385,0.0440985359243459,0.116308547304114
"file_1_file_1_jg3065",1759.76401473653,-0.782488863328241,0.389452826885588,-2.00920062536384,0.0445158614319732,0.117116022359905
"file_1_file_1_jg857",105.789355014474,1.45321923208167,0.723249420835908,2.00929194025774,0.0445061821546516,0.117116022359905
"file_1_file_1_jg562",6.96394499742781,2.60986341662579,1.29926639004062,2.00872079554386,0.0445667520511632,0.117116022359905
"file_1_file_1_jg1426",2051.04535049226,-0.746641873515331,0.372038699204033,-2.00689303320529,0.0447610538274717,0.117342158038644
"file_1_file_1_jg1910",73.8212816940288,-1.1136662750728,0.554788288186739,-2.00737163849057,0.0447101063734598,0.117342158038644
"file_1_file_1_jg2166",5747.381825705,0.737783009114269,0.368190399756976,2.00380838175369,0.0450905906378415,0.117920869122847
"file_1_file_2_1446_g",21.1557055029318,-1.51578362143478,0.756400777572358,-2.00394244212656,0.0450762264154528,0.117920869122847
"file_1_file_1_jg2729",2.44126764775395,4.79102428812538,2.3943279482868,2.00098916756724,0.045393557273304,0.118570159239184
